font_size_ratio,is_bold,word_count,is_all_caps,is_title_case,x_position_norm,y_position_norm,block_width_norm,block_height,space_above,"pdf_file=VALUE(MID(A1,5,LEN(A1)-4))",page_num,text_preview,label
1.409638403,0,2,0,1,0.115921569,0.672984653,0.130787694,15.65460205,49.62173462,file02.pdf,9,3.2 Content,H2
0.9999999,0,5,0,1,0.115921569,0.702684576,0.291216109,11.10540771,23.52233887,file02.pdf,9,Chapter 1: Agile Software Development,Body_Text
0.9999999,0,117,0,0,0.145329606,0.716279001,0.743380366,143.0455322,10.76678467,file02.pdf,9, The tester should remember the basic concept of Agile software development bas,Body_Text
0.9999999,0,9,0,0,0.125132941,0.907468314,0.74599751,11.39422607,151.421936,file02.pdf,9,"Version 2014 Page 10 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.17510986,file02.pdf,9,© International Software Testing Qualifications Board,Body_Text
1.029259793,0,11,0,1,0.121607849,0.048770471,0.721019383,34.14537811,-698.2638016,file02.pdf,10,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
0.9999999,0,1,0,1,0.806450638,0.077861352,0.047863331,11.10540009,23.03997803,file02.pdf,10,Board,Body_Text
0.9999999,0,9,0,0,0.115921569,0.13743205,0.54805237,11.10540009,47.17999268,file02.pdf,10,"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",Body_Text
0.9999999,0,147,0,0,0.145329606,0.151026456,0.743238948,132.3785019,10.76676941,file02.pdf,10, The tester should be able to describe the differences between testing activiti,Body_Text
0.9999999,0,8,0,0,0.115921569,0.332193009,0.420923919,11.10540771,143.4839096,file02.pdf,10,"Chapter 3: Agile Testing Methods, Techniques, and Tools",Body_Text
0.9999999,0,221,0,0,0.145329606,0.345787395,0.743470223,215.5543213,10.76675415,file02.pdf,10," The tester should be able to recall the concepts of test-driven development, a",Body_Text
0.9999999,0,9,0,0,0.125132941,0.907508773,0.74599751,11.39422607,444.8833313,file02.pdf,10,"Version 2014 Page 11 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.14306641,file02.pdf,10,© International Software Testing Qualifications Board,Body_Text
0.9999999,0,2,0,1,0.703839869,0.077861352,0.150474199,11.10540009,-675.2238235,file02.pdf,11,Qualifications Board,Body_Text
1.034136442,0,10,0,1,0.121607849,0.048770471,0.721019383,31.61254883,-23.03997803,file02.pdf,11,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
1.602409475,1,2,0,1,0.115921569,0.155272956,0.185078665,17.7953949,84.34996796,file02.pdf,11,4. References,H1
1.409638403,0,2,0,1,0.115921569,0.216406273,0.17256359,15.65460205,48.41758728,file02.pdf,11,4.1 Trademarks,H2
0.9999999,0,12,0,0,0.115921569,0.246068473,0.596867829,11.10539246,23.49246216,file02.pdf,11,The following registered trademarks and service marks are used in this document:,Body_Text
0.883534048,0,13,0,0,0.115921569,0.276560138,0.663560705,12.99145508,24.1493988,file02.pdf,11,ISTQB® is a registered trademark of the International Software Testing Qualifica,Body_Text
1.409638403,0,5,0,0,0.115921569,0.325080525,0.321591745,15.65460205,38.42814636,file02.pdf,11,4.2 Documents and Web Sites,H2
0.9999999,1,24,0,0,0.124745101,0.354591177,0.7257062,37.26541138,23.37243652,file02.pdf,11,Identifier Reference [ISTQB-Web] Web site of the International Software Testing ,Body_Text
0.9999999,0,9,0,0,0.125137254,0.907433789,0.745997485,11.39422607,437.8513489,file02.pdf,11,"Version 2014 Page 12 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.20245361,file02.pdf,11,© International Software Testing Qualifications Board,Body_Text
1.000003918,0,1,1,0,0.100137404,0.647601365,0.22020082,17.04187012,444.280426,file05.pdf,0,ADDRESS:,Body_Text
0.896215358,1,13,1,0,0.179082014,0.668246504,0.651047851,55.27432251,14.16339111,file05.pdf,0,"TOPJUMP 3735 PARKWAY PIGEON FORGE, TN 37863 (NEAR DIXIE STAMPEDE ON THE PARKWAY)",Body_Text
1.575118543,1,2,1,0,0.090445956,0.762829959,0.819959252,25.85968018,64.88803101,file05.pdf,0,RSVP: ----------------,Body_Text
0.581164529,0,7,1,0,0.191074091,0.810080783,0.625451003,9.895263672,32.41595459,file05.pdf,0,CLOSED TOED SHOES ARE REQUIRED FOR CLIMBING,Body_Text
1.207955426,1,27,0,0,0.102499078,0.833522078,0.838396375,63.13269043,16.08166504,file05.pdf,0,"PARENTS OR GUARDIANS NOT ATTENDING THE PARTY, PLEASE VISIT TOPJUMP.COM TO FILL O",Body_Text
1.453538621,0,1,1,0,0.287653953,0.91029636,0.436521211,32.15960693,52.67022705,file05.pdf,0,WWW.TOPJUMP.COM,Body_Text
